Formula,Avg Voltage (V),Capacity (mAh/g),Energy Density (Wh/L),Gravimetric Energy (Wh/kg),Stability Charge (eV),Stability Discharge (eV),capacity_score,energy_score,voltage_score,stability_score,Overall Score,Rank,Supply Chain Score,Recyclability Score,CathodeAI Score,CathodeAI Rank,Solid State Score,SS Compatibility,CathodeAI Final Score,Final Rank,Cost per kWh ($/kWh),Cost Score,CathodeAI Economic Score,Economic Rank,Thermal Safety Score,Onset Temp (°C),CathodeAI Safety Score,Safety Rank,Estimated Cycles,Cycle Life Category,Cycle Life Score,CathodeAI Complete Score
Li1.33-2VCrO4,2.818,98.82,1122.19,278.48,0.0548,0.0098,0.08882936169065232,0.11671072912094885,0.4,0.9917984917350126,0.32599033291919965,772,0.55,0.625,0.5367230315387652,710,0.9500000000000001,"['✅ Voltage within sulfide electrolyte window', '⚠️ Cr may cause interfacial resistance with sulfides', '⚠️ V associated with volume change during cycling', '⚠️ Cr associated with volume change during cycling']",0.6193784252310123,643,35.0,0.2222222222222222,0.6297239792199928,671,0.6,280,0.5742560411454813,664,609,Moderate (500-1000),0.24497184231697505,0.5622073301074536
Li0-13Co15O28,3.387,244.98,3889.3,829.85,0.024,0.0923,0.22021267989249146,0.40449749041615624,0.7,0.9852347459563772,0.5341876289914262,233,0.050000000000000044,0.95,0.6481504189534439,279,1.0,['✅ Voltage within sulfide electrolyte window'],0.7185203351627552,644,45.0,0.0,0.7179910075531251,252,0.45,250,0.5863902513720664,630,767,Moderate (500-1000),0.3085277554304103,0.5620015972482425
Li0-2.5CoCu(PO4)2,4.0,203.18,2886.42,812.63,0.0585,0.0668,0.18263863295189983,0.3001953169688637,1.0,0.984092120965899,0.583332071473519,43,0.050000000000000044,0.7000000000000001,0.6222796467781727,389,1.0,['✅ Voltage within sulfide electrolyte window'],0.6978237174225382,645,45.0,0.0,0.6972028956018638,341,0.6,400,0.5858677880669036,635,974,Moderate (500-1000),0.3917940466613033,0.5619795257221516
Li1-2CoCuO4,3.679,133.77,2397.84,492.17,0.0633,0.0411,0.12024593921633843,0.24938170427055667,1.0,0.9867455501104537,0.5528878286018196,153,0.050000000000000044,0.8999999999999999,0.649588391128967,276,1.0,['✅ Voltage within sulfide electrolyte window'],0.7196707129031736,646,45.0,0.0,0.7177475880759913,253,0.45,250,0.5872530346773803,625,791,Moderate (500-1000),0.3181818181818182,0.5619532864735745
Li0-4MnCo3O8,3.39,276.66,4076.93,938.0,0.0215,0.076,0.24868985231062413,0.42401150685273437,0.7,0.9876215626031536,0.5475191495239494,185,0.050000000000000044,0.7749999999999999,0.6143369097990523,419,1.0,"['✅ Voltage within sulfide electrolyte window', '⚠️ Mn may cause interfacial resistance with sulfides']",0.691469527839242,647,45.0,0.0,0.6935179797164794,363,0.65,300,0.5861021458794313,633,804,Moderate (500-1000),0.3234111021721641,0.5614640100081343
Li0-3Mn(CoO3)2,3.338,277.62,4018.44,926.7,0.023,0.079,0.2495527969293554,0.417928392098295,0.7,0.9870502501079146,0.5458242543780145,195,0.050000000000000044,0.7749999999999999,0.6130736397871461,426,1.0,"['✅ Voltage within sulfide electrolyte window', '⚠️ Mn may cause interfacial resistance with sulfides']",0.6904589118297169,648,45.0,0.0,0.6926336907081452,366,0.65,300,0.5853441838722877,639,796,Moderate (500-1000),0.32019308125502816,0.5606714739563246
Li0-2MnCoO4,3.416,279.54,4054.67,955.03,0.0565,0.062,0.251278686166818,0.42169640795661845,0.7,0.9849554376253713,0.5470719095724956,190,0.050000000000000044,0.7749999999999999,0.6140035648011903,420,1.0,"['✅ Voltage within sulfide electrolyte window', '⚠️ Mn may cause interfacial resistance with sulfides']",0.6912028518409523,649,45.0,0.0,0.6968560667894046,343,0.65,300,0.5859021388807142,634,763,Moderate (500-1000),0.3069187449718423,0.5604727196491873
Li0-4TiCo3O8,3.534,281.81,4317.96,995.94,0.0856,0.0709,0.2533191906298597,0.44907926457649083,1.0,0.9801310209989081,0.6450732301802484,9,0.050000000000000044,0.675,0.6620476877653217,219,1.0,"['✅ Voltage within sulfide electrolyte window', '⚠️ Ti may cause interfacial resistance with sulfides']",0.7296381502122575,650,45.0,0.0,0.724415524292868,230,0.45,250,0.5947286126591931,607,687,Moderate (500-1000),0.27634754625905067,0.5604662211956134
Li0-2V2Cr(PO4)3,2.616,118.41,970.98,309.79,0.0985,0.0655,0.10643882531663774,0.10098448904540132,0.4,0.9791788335068431,0.32378187806880626,775,0.55,0.5166666666666667,0.5079936525536746,764,0.9500000000000001,"['✅ Voltage within sulfide electrolyte window', '⚠️ Cr may cause interfacial resistance with sulfides', '⚠️ V associated with volume change during cycling', '⚠️ Cr associated with volume change during cycling']",0.5963949220429396,651,35.0,0.2222222222222222,0.5997622234542388,756,0.75,430,0.572018413754427,670,611,Moderate (500-1000),0.24577634754625904,0.5601745325430391
Li2-4VGa3O8,2.873,128.89,1398.59,370.33,0.072,0.0399,0.11585930407112101,0.14545706042761727,0.4,0.9857933626183887,0.34047094853882376,764,0.5,0.6,0.5287659867903546,733,1.0,"['✅ Voltage within sulfide electrolyte window', '⚠️ V associated with volume change during cycling']",0.6230127894322837,652,35.0,0.2222222222222222,0.6369219050389625,640,0.6,280,0.574481814296435,663,543,Moderate (500-1000),0.21842316975060339,0.5600263741049297
Li0-2CoPHO5,4.05,290.07,3721.06,1174.92,0.0719,0.0614,0.2607441099535268,0.3870000852821696,1.0,0.9830764543076962,0.628747521219187,14,0.050000000000000044,0.5833333333333334,0.6269628473900443,369,1.0,['⚠️ Voltage near sulfide electrolyte limit'],0.7015702779120354,653,45.0,0.0,0.6975644693635071,339,0.6,400,0.5886777084340267,620,858,Moderate (500-1000),0.34513274336283184,0.5590713941964972
Li0-4Mn3CoCu2(PO4)6,3.983,113.03,1500.81,450.25,0.0723,0.0842,0.10160273984916447,0.1560882108840849,1.0,0.9801310209989081,0.5192468013773528,269,0.050000000000000044,0.6749999999999999,0.5682644501454691,605,1.0,"['✅ Voltage within sulfide electrolyte window', '⚠️ Mn may cause interfacial resistance with sulfides']",0.6546115601163753,654,45.0,0.0,0.6551958293875427,556,0.85,450,0.5784586700872815,651,893,Moderate (500-1000),0.3592115848753017,0.5577178043164995
Li1-2V(PO4)2,4.733,105.2,1483.15,497.93,0.1203,0.0482,0.09456434780263738,0.1542515241587746,0.7,0.978607521011604,0.42670767235003226,575,0.55,0.5,0.5805415069468803,550,0.7000000000000001,"['❌ Voltage exceeds sulfide electrolyte window', '⚠️ V associated with volume change during cycling']",0.6044332055575043,655,35.0,0.2222222222222222,0.623343340577102,686,0.75,430,0.5780471263903506,653,452,Poor (<500),0.18181818181818182,0.5553338847865714
Li0-2VCo3O8,4.187,145.02,2891.85,607.14,0.0924,0.043,0.13035857146709576,0.300760051335706,1.0,0.982809841809918,0.5702391345389735,73,0.050000000000000044,0.825,0.6437709813900157,296,1.0,"['⚠️ Voltage near sulfide electrolyte limit', '⚠️ V associated with volume change during cycling']",0.7150167851120126,656,45.0,0.0,0.7082289726872968,284,0.45,250,0.5837625888340094,642,656,Moderate (500-1000),0.26387771520514886,0.5544543764552653
Li1-5Co2(PO4)3,4.236,245.05,3176.72,1037.98,0.091,0.0808,0.2202756029376073,0.33038728505253173,1.0,0.9781885585150953,0.6009133700274256,24,0.050000000000000044,0.625,0.616633659310623,407,1.0,['⚠️ Voltage near sulfide electrolyte limit'],0.6933069274484984,657,45.0,0.0,0.6878042758031503,391,0.6,400,0.5824801955863737,646,767,Moderate (500-1000),0.3085277554304103,0.553118217426832
Li0-1VCoO4,3.92,148.23,2225.74,581.05,0.0407,0.007,0.1332440425359785,0.2314828489236766,1.0,0.9939440875504659,0.5518474784436674,158,0.050000000000000044,0.825,0.6300629784671115,353,1.0,"['✅ Voltage within sulfide electrolyte window', '⚠️ V associated with volume change during cycling']",0.7040503827736893,658,45.0,0.0,0.6986333706412637,336,0.45,250,0.5755377870802668,659,904,Moderate (500-1000),0.36363636363636365,0.5525883074153739
Li0-0.67CoO2,4.301,186.98,3757.31,804.15,0.1403,0.0489,0.16807644251080928,0.39077018119340956,1.0,0.9759794835335043,0.6056470875157508,21,0.050000000000000044,0.95,0.7014118795442932,103,0.8,['❌ Voltage exceeds sulfide electrolyte window'],0.7211295036354347,659,45.0,0.0,0.7252740299667195,225,0.45,250,0.5883471277265759,621,466,Poor (<500),0.18744971842316976,0.5525784256933051
Li0-4Mn3Co3(TeO8)2,4.048,121.75,2361.73,492.86,0.0843,0.0078,0.10944115346930704,0.2456261687297325,1.0,0.9883071375974405,0.5492942096258625,173,0.050000000000000044,0.6833333333333332,0.5927432631442466,501,0.9999999999999999,"['⚠️ Voltage near sulfide electrolyte limit', '⚠️ Mn may cause interfacial resistance with sulfides']",0.6741946105153973,660,45.0,0.0,0.6725393318200202,462,0.7,300,0.5781459578865479,652,734,Moderate (500-1000),0.29525341914722447,0.5519676358628178
Li3-5Co2Cu3O10,3.582,106.52,1794.72,381.52,0.0706,0.0619,0.0957508966533929,0.18665562851918954,1.0,0.9831780209735165,0.5274111158651325,251,0.050000000000000044,0.8999999999999999,0.6305996251988759,352,1.0,['✅ Voltage within sulfide electrolyte window'],0.7044797001591008,661,45.0,0.0,0.7044554519249274,312,0.45,250,0.5758597751193256,658,735,Moderate (500-1000),0.29565567176186647,0.5513325961875314
Li0-1V(PO3)4,4.798,71.71,982.7,344.03,0.0222,0.0188,0.06446016521793846,0.10220340005449739,0.7,0.9947947083767108,0.4059952675773404,655,0.55,0.5,0.5651037614989922,620,0.7000000000000001,"['❌ Voltage exceeds sulfide electrolyte window', '⚠️ V associated with volume change during cycling']",0.5920830091991938,662,35.0,0.2222222222222222,0.6053940616207231,745,0.75,430,0.5687844791216176,677,626,Moderate (500-1000),0.251810136765889,0.5511146098100128
Li0-2Cr(CoO3)2,3.843,191.62,3240.78,736.39,0.0897,0.078,0.17224734150134385,0.33704969454422923,1.0,0.9787090876774243,0.5909831068902184,35,0.050000000000000044,0.75,0.6404822553584912,310,1.0,"['✅ Voltage within sulfide electrolyte window', '⚠️ Cr may cause interfacial resistance with sulfides', '⚠️ Cr associated with volume change during cycling']",0.712385804286793,663,45.0,0.0,0.7111947216080867,274,0.45,250,0.5817893532150947,647,664,Moderate (500-1000),0.2670957361222848,0.5510959144853599
Li0.67-1.33V(CO3)2,2.862,99.15,814.01,283.74,0.0515,0.055,0.08912599890334122,0.08465919372988849,0.4,0.9864789376126755,0.31565109848670314,784,0.5,0.6,0.5102668056781464,760,1.0,"['✅ Voltage within sulfide electrolyte window', '⚠️ V associated with volume change during cycling']",0.6082134445425171,664,35.0,0.2222222222222222,0.6061153354032739,744,0.6,280,0.5633823056291101,689,550,Moderate (500-1000),0.22123893805309736,0.5509175719639503
Li0-1V(PO3)4,4.835,71.71,846.65,346.72,0.0045,0.0,0.06446016521793846,0.08805384008969189,0.7,0.9994286875047609,0.4024454964571063,671,0.55,0.5,0.5624579816605888,635,0.7000000000000001,"['❌ Voltage exceeds sulfide electrolyte window', '⚠️ V associated with volume change during cycling']",0.589966385328471,665,35.0,0.2222222222222222,0.5999705871624121,755,0.75,430,0.5671970112185755,680,676,Moderate (500-1000),0.2719227674979887,0.5507973514274161
Li1-3Cr2CoO6,3.685,191.61,2979.5,706.11,0.0926,0.0251,0.17223835249489874,0.30987588324246973,1.0,0.9850570042911916,0.5837809037401444,42,0.050000000000000044,0.75,0.6351141785892784,335,1.0,"['✅ Voltage within sulfide electrolyte window', '⚠️ Cr may cause interfacial resistance with sulfides', '⚠️ Cr associated with volume change during cycling']",0.7080913428714226,666,45.0,0.0,0.7074370678696377,289,0.45,250,0.578568507153567,650,764,Moderate (500-1000),0.3073209975864843,0.5504231391739635
Li0-3TiCo3O8,3.684,215.28,3774.02,793.01,0.0613,0.0654,0.19351533075049215,0.3925080654051839,1.0,0.9839143793007135,0.6137184092042852,17,0.050000000000000044,0.675,0.6386777435167807,321,1.0,"['✅ Voltage within sulfide electrolyte window', '⚠️ Ti may cause interfacial resistance with sulfides']",0.7109421948134245,667,45.0,0.0,0.7080565633188893,285,0.45,250,0.5807066461100684,648,746,Moderate (500-1000),0.3000804505229284,0.5499678942845369
Li0-1V(PO3)4,4.761,71.71,944.37,341.4,0.0364,0.0342,0.06446016521793846,0.0982169786399366,0.7,0.9910367417413605,0.40423564615766966,663,0.55,0.5,0.5637922485259865,625,0.7000000000000001,"['❌ Voltage exceeds sulfide electrolyte window', '⚠️ V associated with volume change during cycling']",0.5910337988207892,668,35.0,0.2222222222222222,0.6044760025396192,749,0.75,430,0.5679975713378141,679,586,Moderate (500-1000),0.23572003218020918,0.549654348094226
Li0-1V(PO3)4,4.784,71.71,829.66,343.05,0.0227,0.0201,0.06446016521793846,0.08628683513708589,0.7,0.9945661833786151,0.4011860193524026,679,0.55,0.5,0.561519245325854,639,0.7000000000000001,"['❌ Voltage exceeds sulfide electrolyte window', '⚠️ V associated with volume change during cycling']",0.5892153962606832,669,35.0,0.2222222222222222,0.5993134717280977,758,0.75,430,0.5666337694177347,684,624,Moderate (500-1000),0.251005631536605,0.5492821264619795
Li0-1V(PO3)4,4.568,71.71,867.67,327.56,0.0371,0.0457,0.06446016521793846,0.09023997570498193,0.7,0.9894878500876012,0.40161021152911935,675,0.55,0.5,0.5618354119379402,637,0.7000000000000001,"['❌ Voltage exceeds sulfide electrolyte window', '⚠️ V associated with volume change during cycling']",0.5894683295503521,670,35.0,0.2222222222222222,0.599534788356558,757,0.75,430,0.5668234693849863,682,569,Moderate (500-1000),0.22888173773129525,0.548334015077757
Li0-2Mn2Co(PO4)3,4.088,114.63,1556.3,468.65,0.0893,0.075,0.10304098088038328,0.1618593177010423,1.0,0.9791407460071605,0.5211891524314826,262,0.050000000000000044,0.6166666666666666,0.5551288251527736,663,0.9999999999999999,"['⚠️ Voltage near sulfide electrolyte limit', '⚠️ Mn may cause interfacial resistance with sulfides']",0.6441030601222189,671,45.0,0.0,0.6445425585593224,613,0.85,450,0.5705772950916641,672,785,Moderate (500-1000),0.3157683024939662,0.5475194943677517
Li0-1V3P3O13,4.876,58.18,869.64,283.67,0.0713,0.0152,0.05229803949769432,0.09044486091726174,0.7,0.9890181042581825,0.3985606837883295,687,0.55,0.5,0.5595624825743417,645,0.7000000000000001,"['❌ Voltage exceeds sulfide electrolyte window', '⚠️ V associated with volume change during cycling']",0.5876499860594734,672,35.0,0.2222222222222222,0.6015151663734678,752,0.75,430,0.5654597117668273,685,564,Moderate (500-1000),0.22687047465808527,0.5470969872422974
Li0-1VCoO4,4.223,148.23,2369.29,625.91,0.1314,0.0415,0.1332440425359785,0.24641242873218697,1.0,0.9780489043495925,0.5539420749060895,143,0.050000000000000044,0.825,0.631624161118657,345,1.0,"['⚠️ Voltage near sulfide electrolyte limit', '⚠️ V associated with volume change during cycling']",0.7052993288949256,673,45.0,0.0,0.6997261984973457,330,0.45,250,0.5764744966711942,657,588,Moderate (500-1000),0.23652453740949317,0.5470133074298033
Li0-4Mn3V2Co3O16,4.044,147.41,2556.36,596.19,0.1221,0.0771,0.13250694400747884,0.26586820368710185,1.0,0.9747099002107509,0.5590936821396129,114,0.050000000000000044,0.75,0.6167138505217673,406,0.8999999999999999,"['⚠️ Voltage near sulfide electrolyte limit', '⚠️ Mn may cause interfacial resistance with sulfides', '⚠️ V associated with volume change during cycling']",0.6733710804174138,674,45.0,0.0,0.6759854096509514,442,0.7,300,0.5775283103130603,655,541,Moderate (500-1000),0.2176186645213194,0.5467378584869496
Li0-1CoPO4,4.069,166.63,2556.36,678.02,0.0058,0.036,0.1497838143949949,0.26586820368710185,1.0,0.9946931417108905,0.5664103859615128,85,0.050000000000000044,0.625,0.5909172690098515,508,1.0,['⚠️ Voltage near sulfide electrolyte limit'],0.6727338152078812,675,45.0,0.0,0.6698028025926104,485,0.6,400,0.5670503614059108,681,1072,Good (1000-2000),0.43121480289621883,0.5463943746497367
Li0-1Mn3Cr3(CoO8)2,3.148,350.77,4540.81,1104.22,0.1078,0.1183,0.31530737907539075,0.4722562541991069,0.7,0.971294721072544,0.5761979291894613,56,0.050000000000000044,0.7000000000000001,0.6169622983688995,405,0.9000000000000002,"['✅ Voltage within sulfide electrolyte window', '⚠️ Mn may cause interfacial resistance with sulfides', '⚠️ Cr may cause interfacial resistance with sulfides', '⚠️ Cr associated with volume change during cycling']",0.6735698386951197,676,45.0,0.0,0.682052180286801,407,0.7,300,0.5776773790213396,654,547,Moderate (500-1000),0.22003218020917137,0.5457327581949083
Li0-2V3CoO8,3.512,151.58,2102.5,532.39,0.0801,0.0964,0.13625535969509292,0.21866556285191896,1.0,0.9775918543534012,0.546302286932359,193,0.050000000000000044,0.825,0.6259299356866692,375,1.0,"['✅ Voltage within sulfide electrolyte window', '⚠️ V associated with volume change during cycling']",0.7007439485493354,677,45.0,0.0,0.6957402406949542,352,0.45,250,0.5730579614120016,666,647,Moderate (500-1000),0.2602574416733709,0.5453528399270032
Li0-4Mn5Co(PO4)6,3.674,115.12,1377.12,422.94,0.0523,0.0705,0.10348144219619405,0.14322412362170495,1.0,0.9844095167965874,0.5164990251550481,278,0.050000000000000044,0.6166666666666666,0.5516330943669764,675,1.0,"['✅ Voltage within sulfide electrolyte window', '⚠️ Mn may cause interfacial resistance with sulfides']",0.6413064754935811,678,45.0,0.0,0.645666975580693,608,0.8,450,0.5634798566201857,688,980,Moderate (500-1000),0.39420756234915527,0.5446935919676127
Li1-3CoPCO7,4.147,228.35,2721.21,946.87,0.0532,0.0393,0.20526396217426088,0.28301303985173387,1.0,0.9882563542645304,0.5844583556387649,40,0.050000000000000044,0.5833333333333334,0.5939524426672002,497,1.0,['⚠️ Voltage near sulfide electrolyte limit'],0.6751619541337601,679,45.0,0.0,0.6744571860575163,451,0.6,400,0.5688714656003202,676,953,Moderate (500-1000),0.3833467417538214,0.5444768917546243
Li0-1CoPO4,4.258,166.63,2185.03,709.46,0.0006,0.0045,0.1497838143949949,0.22724890121204686,1.0,0.9993525125053957,0.5555235008381721,132,0.050000000000000044,0.625,0.5828028581966695,540,1.0,['⚠️ Voltage near sulfide electrolyte limit'],0.6662422865573356,680,45.0,0.0,0.6641227150233829,499,0.6,400,0.5621817149180017,691,1158,Good (1000-2000),0.4658085277554304,0.5440668554861063
Li0-1CoPO4,4.247,166.63,2172.93,707.75,0.0,0.0055,0.1497838143949949,0.22599046919753638,1.0,0.9993017291724856,0.5551383537338825,134,0.050000000000000044,0.625,0.5825157933666187,541,1.0,['⚠️ Voltage near sulfide electrolyte limit'],0.6660126346932951,681,45.0,0.0,0.6639217696423474,504,0.6,400,0.5620094760199712,692,1157,Good (1000-2000),0.4654062751407884,0.5439032104403488
Li0-1CoPO4,4.225,166.63,2146.34,704.08,0.0,0.0086,0.1497838143949949,0.22322503884498823,1.0,0.998908158342432,0.5542496890036099,142,0.050000000000000044,0.625,0.5818534376409064,545,1.0,['⚠️ Voltage near sulfide electrolyte limit'],0.6654827501127252,682,45.0,0.0,0.6634581206343487,507,0.6,400,0.5616120625845438,694,1149,Good (1000-2000),0.46218825422365245,0.5434111315316359
Li1-8VCo3(PO4)6,4.057,219.92,2642.07,892.16,0.1269,0.1408,0.1976862297410267,0.27478227046096054,1.0,0.9660132544498895,0.5767582267410283,54,0.050000000000000044,0.65,0.6048799095092326,459,1.0,"['⚠️ Voltage near sulfide electrolyte limit', '⚠️ V associated with volume change during cycling']",0.6839039276073862,683,45.0,0.0,0.6766302223707485,439,0.6,400,0.5754279457055396,660,543,Moderate (500-1000),0.21842316975060339,0.5433611132421465
